Image,Set,Class_ID,Class_Name,X,Y,Width,Height
20250105_151620_jpg.rf.2676888c16a475a71fcf95969b88bd0e.jpg,train,4,Conical_Flask,0.4234375,0.43125,0.4625,0.57890625
20250105_151621_jpg.rf.20cce4dfe49fcf4530653367725db23e.jpg,train,4,Conical_Flask,0.390625,0.52109375,0.52890625,0.6203125
20250105_151622-0-_jpg.rf.2de0ef51bbb9832d95a32bac73ea18a6.jpg,train,4,Conical_Flask,0.4703125,0.6109375,0.42265625,0.4921875
20250105_151622_jpg.rf.e67d6f2192923b5f1bf3e1976bf3b163.jpg,train,4,Conical_Flask,0.42109375,0.578125,0.3578125,0.5109375
20250105_151623_jpg.rf.7e6cb7a8be8c6d33129e9aa819459205.jpg,train,4,Conical_Flask,0.47109375,0.61875,0.384375,0.49296875
20250105_151625_jpg.rf.370450b5c86f95bd2478fae4a79b223f.jpg,train,4,Conical_Flask,0.49375,0.4578125,0.41796875,0.553125
20250105_151626_jpg.rf.31393f1056b23bf633088de66ce0694d.jpg,train,4,Conical_Flask,0.35078125,0.40625,0.3703125,0.47421875
20250105_151628_jpg.rf.13348d56b76994e45660fe75ffe4aae1.jpg,train,4,Conical_Flask,0.4796875,0.5171875,0.409375,0.43359375
20250105_151629_jpg.rf.599df25a65cb4aada82e9616d52c776a.jpg,train,4,Conical_Flask,0.6203125,0.5171875,0.4453125,0.36328125
20250105_151636_jpg.rf.f44a2ce32852c518b02cc8349d9f5afc.jpg,train,4,Conical_Flask,0.42109375,0.42578125,0.43671875,0.59765625
20250105_151636_jpg.rf.f44a2ce32852c518b02cc8349d9f5afc.jpg,train,0,Beaker,0.83515625,0.321875,0.22109375,0.24140625
20250105_151638_jpg.rf.3df47144ff99c60f35b5383ceeaacc0c.jpg,train,4,Conical_Flask,0.41328125,0.615625,0.3828125,0.49140625
20250105_151641_jpg.rf.c4fd082892dede935c6a5a39006a1563.jpg,train,4,Conical_Flask,0.49453125,0.5671875,0.3203125,0.39453125
20250105_151702_jpg.rf.43166eb035b95c4f768b574dcf1551d6.jpg,train,4,Conical_Flask,0.44453125,0.528125,0.3578125,0.46484375
20250105_151702_jpg.rf.43166eb035b95c4f768b574dcf1551d6.jpg,train,0,Beaker,0.8984375,0.44609375,0.20234375,0.246875
20250105_151703_jpg.rf.9bf36d6a155575c8f3bdcaf8058f8ea1.jpg,train,4,Conical_Flask,0.48828125,0.46015625,0.275,0.39375
20250105_151703_jpg.rf.9bf36d6a155575c8f3bdcaf8058f8ea1.jpg,train,0,Beaker,0.75390625,0.29296875,0.17734375,0.16875
20250105_151713_jpg.rf.ab815d353009691543076b91caaa8e4c.jpg,train,4,Conical_Flask,0.4796875,0.52109375,0.54140625,0.7
20250105_151713_jpg.rf.ab815d353009691543076b91caaa8e4c.jpg,train,0,Beaker,0.928125,0.49609375,0.14375,0.2765625
20250105_151811_jpg.rf.56239b3b03a9388217b00e93157e55ae.jpg,train,4,Conical_Flask,0.475,0.5140625,0.38671875,0.53125
20250105_151816_jpg.rf.6a96e6c5f24ece10eb040611f67f63e6.jpg,train,4,Conical_Flask,0.5421875,0.4234375,0.3953125,0.6375
20250105_151820_jpg.rf.30558a4cdd50c3a000c1665d115dcc07.jpg,train,4,Conical_Flask,0.378125,0.4828125,0.3640625,0.48359375
20250105_151822-0-_jpg.rf.c0d88cfbd76362388ceaac9ef31f2371.jpg,train,4,Conical_Flask,0.565625,0.58671875,0.31640625,0.4734375
20250105_151823_jpg.rf.283a4b1ef694e59494515a2e4bc050f8.jpg,train,4,Conical_Flask,0.52109375,0.596875,0.353125,0.43359375
20250105_151859_jpg.rf.96c1faf749d85c68b4af850011fcdffa.jpg,train,22,Volumetric_Pipet,0.4984375,0.4671875,0.2546875,0.87890625
20250105_151900_jpg.rf.0c7ad9f0c89d4dca54cbed4a9a75571d.jpg,train,22,Volumetric_Pipet,0.459375,0.51484375,0.29609375,0.96953125
20250105_151902_jpg.rf.1bb7712d54d2b0ed0b012ca771638283.jpg,train,22,Volumetric_Pipet,0.46640625,0.4484375,0.9125,0.2859375
20250105_151904_jpg.rf.454d8dd3b85e11fad0ebc44dcb2e1b84.jpg,train,22,Volumetric_Pipet,0.48046875,0.42265625,0.8015625,0.6859375
20250105_151905_jpg.rf.345363c1d5f968cbce9667cfcf181cfb.jpg,train,22,Volumetric_Pipet,0.46875,0.35390625,0.5390625,0.68046875
20250105_151906-0-_jpg.rf.240fc834dd3f5954268bc932b403e381.jpg,train,22,Volumetric_Pipet,0.49296875,0.4359375,0.771875,0.47421875
20250105_151909-0-_jpg.rf.5d1ac6b32817ec7cb568e44dae217259.jpg,train,22,Volumetric_Pipet,0.4265625,0.5375,0.67890625,0.8625
20250105_151909_jpg.rf.e7eac5c46d3a63f6f4125914a3743843.jpg,train,22,Volumetric_Pipet,0.44453125,0.60234375,0.7015625,0.7953125
20250105_151910_jpg.rf.cbb78425b6faab580027af85128a2be7.jpg,train,22,Volumetric_Pipet,0.475,0.42734375,0.51796875,0.7609375
20250105_151911_jpg.rf.9c89bbcef40b1bcf38a1a4a900b2f6be.jpg,train,22,Volumetric_Pipet,0.409375,0.29921875,0.296875,0.5515625
20250105_151912_jpg.rf.ca1a07dd3cab34b7045c32e2d96cdbb1.jpg,train,22,Volumetric_Pipet,0.434375,0.2515625,0.17265625,0.3875
20250105_151913_jpg.rf.fb7d9578fea2038ac656a2de8da44c86.jpg,train,22,Volumetric_Pipet,0.49140625,0.2703125,0.25390625,0.48046875
20250105_151916_jpg.rf.e855945b4a6c5cf07c61cb1d1ce0b547.jpg,train,22,Volumetric_Pipet,0.4234375,0.4375,0.27734375,0.8484375
20250105_151952_jpg.rf.0c9e41f59aa583fbb7de6e832d47cfbd.jpg,train,22,Volumetric_Pipet,0.43984375,0.43984375,0.19765625,0.75546875
20250105_151953_jpg.rf.f03b769d41fd3ebd8f00839ff8421bfa.jpg,train,22,Volumetric_Pipet,0.484375,0.6328125,0.21953125,0.734375
20250105_151954_jpg.rf.9b1ec7e765bdf7d1a817a6416b04b7f0.jpg,train,22,Volumetric_Pipet,0.553125,0.40234375,0.2984375,0.803125
20250105_151955_jpg.rf.59358dff175e69e45feaad0decae7ea2.jpg,train,22,Volumetric_Pipet,0.50859375,0.51640625,0.86796875,0.64765625
20250105_152040-0-_jpg.rf.a07864d074e5839473c19b0fc76612b8.jpg,train,20,Test_Tube,0.390625,0.35546875,0.2171875,0.56015625
20250105_152040_jpg.rf.551f6e19e2f1b57cb16118c1b11696fa.jpg,train,20,Test_Tube,0.50859375,0.4515625,0.18203125,0.43125
20250105_152042_jpg.rf.e13dd53ad85fec5dc15f2a5368f3eb16.jpg,train,20,Test_Tube,0.45546875,0.4390625,0.20859375,0.47578125
20250105_152043-0-_jpg.rf.83aaa334c087462dcb30c27790e80221.jpg,train,20,Test_Tube,0.50703125,0.47890625,0.18515625,0.39609375
20250105_152044_jpg.rf.eb313fecd88f4a54f6a345f05b425913.jpg,train,20,Test_Tube,0.49296875,0.4703125,0.17109375,0.378125
20250105_152045_jpg.rf.3fd11b114e9fee9a15391ce63fe18caf.jpg,train,20,Test_Tube,0.49765625,0.509375,0.1609375,0.3390625
20250105_152047-0-_jpg.rf.0bc9df660bb0f4e360189d0f52ecb617.jpg,train,20,Test_Tube,0.4171875,0.49609375,0.3171875,0.43671875
20250105_152047_jpg.rf.cc4b51afc90dc09b7c6f042e4205d6be.jpg,train,20,Test_Tube,0.44609375,0.509375,0.3015625,0.46640625
20250105_152048-0-_jpg.rf.d1af0d6e58d1c8285f9c926d0e62ed4a.jpg,train,20,Test_Tube,0.478125,0.3546875,0.30078125,0.54921875
20250105_152049_jpg.rf.0202f9aca34b15c533b7bc3082604dbe.jpg,train,20,Test_Tube,0.40546875,0.4046875,0.340625,0.44609375
20250105_152050_jpg.rf.7fcb194fb823deb34ff476132978abfb.jpg,train,20,Test_Tube,0.39609375,0.46484375,0.2421875,0.33359375
20250105_152051-0-_jpg.rf.e89e7456932ddc4bfa9d2ad5e6b006d7.jpg,train,20,Test_Tube,0.41328125,0.4984375,0.2828125,0.3171875
20250105_152054_jpg.rf.2e505983d002a5f29a5d30d4a459dc71.jpg,train,20,Test_Tube,0.509375,0.48671875,0.2375,0.2578125
20250105_152055_jpg.rf.2531563d0d85a4a2223c91195e28cbc7.jpg,train,20,Test_Tube,0.4875,0.49765625,0.21953125,0.55703125
20250105_152056_jpg.rf.5096f86335e1869f9220ce182ef91ffb.jpg,train,20,Test_Tube,0.45859375,0.465625,0.2546875,0.58828125
20250105_152101_jpg.rf.de033d4cc95eb0d40c8a6e05463096b5.jpg,train,20,Test_Tube,0.5140625,0.58125,0.6953125,0.40234375
20250105_152102-0-_jpg.rf.e446ea6388ffff8d85da0b8b8a719e83.jpg,train,20,Test_Tube,0.48828125,0.5453125,0.61875,0.28671875
20250105_152102_jpg.rf.caa821bafa06fd58b121c2f37ce2c4e4.jpg,train,20,Test_Tube,0.44140625,0.50390625,0.590625,0.24765625
20250105_152103_jpg.rf.43b41323f0b1946e3df9cc9d83bf9198.jpg,train,20,Test_Tube,0.5375,0.5671875,0.77578125,0.23125
20250105_152104_jpg.rf.d8767abc04699f7dfcf282b997f35a3e.jpg,train,20,Test_Tube,0.51875,0.62421875,0.75859375,0.28046875
20250105_152105_jpg.rf.f56e898d26c853be14dea4ff1d00da79.jpg,train,20,Test_Tube,0.5484375,0.58125,0.7375,0.3625
20250105_152106-0-_jpg.rf.b0b5d3b6bd2bf372eee52146ac52dd11.jpg,train,20,Test_Tube,0.48359375,0.4515625,0.52265625,0.38671875
20250105_152106_jpg.rf.a89820e7b24b9fc0f5d6b2e57cc59bbb.jpg,train,20,Test_Tube,0.46484375,0.43984375,0.59765625,0.29921875
20250105_152108-0-_jpg.rf.f3418b6661094986b3e50ddb6a272958.jpg,train,20,Test_Tube,0.584375,0.384375,0.30078125,0.48984375
20250105_152112_jpg.rf.012f8217652dfc32c9264c9dc47f371d.jpg,train,20,Test_Tube,0.56796875,0.53984375,0.275,0.5125
20250105_152113_jpg.rf.4ecd9f82ee5cf44a9810cca074ebc9c0.jpg,train,20,Test_Tube,0.459375,0.4765625,0.4015625,0.3328125
20250105_152114-0-_jpg.rf.e62e5d467b0e26a069b33be71deeb08d.jpg,train,20,Test_Tube,0.45,0.52734375,0.62109375,0.36953125
20250105_152115_jpg.rf.4ed8777bd82cd492a9e409701f60f662.jpg,train,20,Test_Tube,0.43046875,0.46484375,0.8609375,0.2046875
20250105_152117-0-_jpg.rf.5e73800f5c9de047ee03977c8f9fe4c9.jpg,train,20,Test_Tube,0.53359375,0.32890625,0.65546875,0.2203125
20250105_152118_jpg.rf.334eb61741068bf4f0b48d496d701fc0.jpg,train,20,Test_Tube,0.51796875,0.37734375,0.559375,0.30234375
20250105_152120_jpg.rf.0b809c8090351ebde3e2c20ad196edff.jpg,train,20,Test_Tube,0.35546875,0.35703125,0.36640625,0.2671875
20250105_152121-0-_jpg.rf.7a61c932e858713d1ace92d5966fe15f.jpg,train,20,Test_Tube,0.43828125,0.4125,0.22734375,0.421875
20250105_152121_jpg.rf.d579ff711f628a8e74c312b36d4d9dde.jpg,train,20,Test_Tube,0.41328125,0.3828125,0.309375,0.27890625
20250105_152122_jpg.rf.333e8960e991c288dc6bf69d4824ab0c.jpg,train,20,Test_Tube,0.403125,0.4140625,0.1703125,0.40625
20250105_152123-0-_jpg.rf.d154ea6a5ffcf0cd65eff430bfb2c8ce.jpg,train,20,Test_Tube,0.478125,0.446875,0.22734375,0.3375
20250105_152123_jpg.rf.fa7222e313542634aea989fb77f7401e.jpg,train,20,Test_Tube,0.46875,0.36796875,0.26171875,0.35234375
20250105_152124-0-_jpg.rf.2f1f6348b23c6deeba596f15f824fd67.jpg,train,20,Test_Tube,0.35078125,0.48515625,0.48203125,0.36875
20250105_152124_jpg.rf.092c2db82d8d80d70f4729766a7dacd9.jpg,train,20,Test_Tube,0.5015625,0.425,0.275,0.2890625
20250105_152125-0-_jpg.rf.64fc39220ad42c93ef32e72b6a89d005.jpg,train,20,Test_Tube,0.35546875,0.615625,0.7109375,0.28828125
20250105_152125_jpg.rf.c9926e7eb48554ba77fe91a88eecd171.jpg,train,20,Test_Tube,0.28203125,0.61484375,0.55,0.27109375
20250105_152126_jpg.rf.3754d2165ded166a6b581a52910e2e11.jpg,train,20,Test_Tube,0.375,0.66875,0.75,0.1265625
20250105_152127_jpg.rf.879a9667fb445158e16b30329f020e8f.jpg,train,20,Test_Tube,0.38046875,0.66328125,0.7609375,0.3046875
20250105_152138-0-_jpg.rf.546a841b8d447c595818912ace49ce02.jpg,train,20,Test_Tube,0.5015625,0.56640625,0.43359375,0.665625
20250105_152138_jpg.rf.74993ded2b924dba7c356f594e782b53.jpg,train,20,Test_Tube,0.55703125,0.44609375,0.49140625,0.7078125
20250105_152139_jpg.rf.248831fdcb5cbcc91d24a149ce2c629d.jpg,train,20,Test_Tube,0.52421875,0.3640625,0.69609375,0.653125
20250105_152140_jpg.rf.3df56ba2d6ed6005567b1867460987da.jpg,train,20,Test_Tube,0.51796875,0.48671875,0.9640625,0.1953125
20250105_152141_jpg.rf.bb0f9e335d074d376f6ee60b513e25af.jpg,train,20,Test_Tube,0.565625,0.5203125,0.58671875,0.28984375
20250105_152143-0-_jpg.rf.e8c0b2063c67f039d47f77b1b5238b8b.jpg,train,20,Test_Tube,0.5015625,0.57421875,0.38046875,0.65703125
20250105_152143_jpg.rf.372c950c52b9141893582840fe1a155f.jpg,train,20,Test_Tube,0.5359375,0.56953125,0.48203125,0.48359375
20250105_152147_jpg.rf.788da356878cc98915219e2723966e69.jpg,train,20,Test_Tube,0.49453125,0.53203125,0.2,0.40390625
20250105_152216_jpg.rf.87f543f206af4df7cb5f9ab2b66c4771.jpg,train,20,Test_Tube,0.5796875,0.415625,0.775,0.309375
20250105_152238_jpg.rf.62f9b075e25314abc8a83cf41e8e8503.jpg,train,20,Test_Tube,0.50390625,0.4859375,0.82109375,0.58828125
20250105_152242_jpg.rf.c3f094e9104651ca08186d0c18f12566.jpg,train,20,Test_Tube,0.44453125,0.553125,0.61640625,0.16796875
20250105_152243-0-_jpg.rf.566bfa9433e29938bc658813284a1c7b.jpg,train,20,Test_Tube,0.496875,0.4484375,0.68125,0.6234375
20250105_152243_jpg.rf.fee1f9779149c90f5299196e822ef7cd.jpg,train,20,Test_Tube,0.4359375,0.475,0.69765625,0.32890625
20250105_152245_jpg.rf.b911f56236b4c790c7b1e40633a489ed.jpg,train,20,Test_Tube,0.553125,0.36796875,0.721875,0.5265625
20250105_152336_jpg.rf.247a2dbce19e46e4bfa0b7423a62a533.jpg,train,19,TestTube_Holder,0.55859375,0.525,0.553125,0.49375
20250105_152340_jpg.rf.3ac2a7831200d041f04ab4a27d6731ed.jpg,train,19,TestTube_Holder,0.45625,0.478125,0.6203125,0.553125
20250105_152341_jpg.rf.bda162462281d84c006bf0d9eac94079.jpg,train,19,TestTube_Holder,0.5640625,0.628125,0.76328125,0.68046875
20250105_152346_jpg.rf.1a1b6b36183d70529c8c037c9fce8ef1.jpg,train,19,TestTube_Holder,0.49453125,0.56796875,0.53203125,0.634375
20250105_152347-0-_jpg.rf.ef62a1a746948fc32cd44801921a223e.jpg,train,19,TestTube_Holder,0.5125,0.478125,0.48125,0.57265625
20250105_152347_jpg.rf.634a5e0dce6a1398ae5d402303bd1f9f.jpg,train,19,TestTube_Holder,0.38828125,0.59609375,0.41796875,0.665625
20250105_152348_jpg.rf.f03b96cd13dee8c568b3d247faff0f43.jpg,train,19,TestTube_Holder,0.4671875,0.52109375,0.68203125,0.65390625
20250105_152350_jpg.rf.318b1969ced5844692d288680e3a8089.jpg,train,19,TestTube_Holder,0.46328125,0.4875,0.70078125,0.71171875
20250105_152351-0-_jpg.rf.0879157db1a0fc2e780b70dda07f3fa5.jpg,train,19,TestTube_Holder,0.42109375,0.446875,0.1984375,0.55546875
20250105_152351_jpg.rf.acd713814a1774263fa40d96ec465f41.jpg,train,19,TestTube_Holder,0.446875,0.4421875,0.38984375,0.615625
20250105_152352_jpg.rf.ddc23468c6682dec57a3cfb0acc9136a.jpg,train,19,TestTube_Holder,0.39609375,0.49609375,0.61875,0.48046875
20250105_152353_jpg.rf.2a689b633026670ef1ea1a4e6f5bd18f.jpg,train,19,TestTube_Holder,0.39453125,0.44453125,0.621875,0.3265625
20250105_152354-0-_jpg.rf.8dcd75d5641e5edc8e1f08f0bf033e30.jpg,train,19,TestTube_Holder,0.5296875,0.44609375,0.9390625,0.35078125
20250105_152355_jpg.rf.64351238a0292a41d46c46b0ad87b621.jpg,train,19,TestTube_Holder,0.5265625,0.50234375,0.94609375,0.40859375
20250105_152356_jpg.rf.5148299522484ebe8abd22777598380a.jpg,train,19,TestTube_Holder,0.49609375,0.4875,0.77265625,0.2953125
20250105_152357_jpg.rf.385090604e9810e05d0b48190a508285.jpg,train,19,TestTube_Holder,0.465625,0.5171875,0.659375,0.334375
20250105_152405-0-_jpg.rf.a31aa2596ca4706d9968d13dd59b8bdd.jpg,train,19,TestTube_Holder,0.3890625,0.57578125,0.7234375,0.35234375
20250105_152406_jpg.rf.d80151d747a67ce787405f8592d50d62.jpg,train,19,TestTube_Holder,0.4859375,0.56875,0.69296875,0.184375
20250105_152407-0-_jpg.rf.af8c61e133b193ee60eefacb276b964f.jpg,train,19,TestTube_Holder,0.4875,0.69765625,0.88046875,0.496875
20250105_152407_jpg.rf.b3418b67d213fe3c9ea73d9ba2a06d88.jpg,train,19,TestTube_Holder,0.50546875,0.63359375,0.86484375,0.353125
20250105_152409-0-_jpg.rf.5bb9466ef029bbcc87b1b5d63f7d969b.jpg,train,19,TestTube_Holder,0.52265625,0.5015625,0.30234375,0.52109375
20250105_152410_jpg.rf.0eae9b9735ea30e2b5c96068136f68ca.jpg,train,19,TestTube_Holder,0.509375,0.41640625,0.2109375,0.509375
20250105_152411_jpg.rf.721f1576b279fc982c5d725ce96b1d97.jpg,train,19,TestTube_Holder,0.53125,0.3015625,0.25390625,0.39375
20250105_152417_jpg.rf.09382e2a0235b12e132946025717bbc4.jpg,train,19,TestTube_Holder,0.5703125,0.48203125,0.78828125,0.25859375
20250105_152418_jpg.rf.364a2efe32c80b9301d09073ac6bedef.jpg,train,19,TestTube_Holder,0.49453125,0.5171875,0.7171875,0.22890625
20250105_152426_jpg.rf.bdc0d634d4f254a7de0e45710bdaa07e.jpg,train,19,TestTube_Holder,0.5125,0.49296875,0.81875,0.30078125
20250105_152427-0-_jpg.rf.daec3a7f005214c3e65ca1145c44bf95.jpg,train,19,TestTube_Holder,0.453125,0.6609375,0.70625,0.27890625
20250105_152437_jpg.rf.e9ecef674602743ebc32c5269a266af7.jpg,train,19,TestTube_Holder,0.50703125,0.58828125,0.8140625,0.3125
20250105_152442-0-_jpg.rf.c89adabf477e5abac15018a693337326.jpg,train,19,TestTube_Holder,0.56171875,0.5703125,0.67890625,0.57890625
20250105_152443_jpg.rf.95c1b51065d3c391ef1f2b11728144dd.jpg,train,19,TestTube_Holder,0.3984375,0.76328125,0.59765625,0.45859375
20250105_152445-0-_jpg.rf.fc768214a13591c1786ca9e0579a7852.jpg,train,19,TestTube_Holder,0.43359375,0.6015625,0.68046875,0.2546875
20250105_152445_jpg.rf.0f1807d671b64fae7dffe963aa601cc9.jpg,train,19,TestTube_Holder,0.4,0.44296875,0.8,0.20078125
20250105_152446_jpg.rf.4cb223aa6740f1fb6843f733f6f87d65.jpg,train,19,TestTube_Holder,0.4703125,0.56796875,0.7140625,0.20234375
20250105_152448_jpg.rf.c00af74002a89e346c0aec15978a0063.jpg,train,19,TestTube_Holder,0.5578125,0.5078125,0.64453125,0.37421875
20250105_152449-0-_jpg.rf.7ec9c3a8aa3651cf94381ea1167b6291.jpg,train,19,TestTube_Holder,0.48671875,0.59921875,0.3046875,0.48359375
20250105_152449_jpg.rf.f2e219d9a372ec32c961e8388b6d617c.jpg,train,19,TestTube_Holder,0.47421875,0.5953125,0.4515625,0.48515625
20250105_152450_jpg.rf.3a084b9ad911121780c7517a9f18f892.jpg,train,19,TestTube_Holder,0.32734375,0.48359375,0.29609375,0.3953125
20250105_152451_jpg.rf.59dece10075d75e55cc34ffc83fb804f.jpg,train,19,TestTube_Holder,0.45703125,0.52890625,0.3171875,0.371875
20250105_152453_jpg.rf.20a1515882036448f5e45ad7e3614986.jpg,train,19,TestTube_Holder,0.39765625,0.49765625,0.27734375,0.31484375
20250105_152509_jpg.rf.350812313c265d5b91a8d269150c9061.jpg,train,19,TestTube_Holder,0.49609375,0.46796875,0.69375,0.4890625
20250105_152512_jpg.rf.bdd800c46f87855d66efa079755c1f44.jpg,train,19,TestTube_Holder,0.38125,0.4328125,0.721875,0.378125
20250105_152513_jpg.rf.a64b6786d2930a5e834a55ca2cd8a2c3.jpg,train,19,TestTube_Holder,0.4875,0.50078125,0.66875,0.23671875
20250105_152515_jpg.rf.6f1278ffc56c40488ecb722b9b14da88.jpg,train,19,TestTube_Holder,0.41328125,0.375,0.59453125,0.18359375
20250105_152516_jpg.rf.2b78713f23d7f8af14aa4aa175cca614.jpg,train,19,TestTube_Holder,0.46171875,0.56484375,0.57734375,0.21640625
20250105_152517-0-_jpg.rf.fbe2c4eef81fa08e7cd767201530dcfb.jpg,train,19,TestTube_Holder,0.55859375,0.52734375,0.5796875,0.41875
20250105_152517_jpg.rf.eb9345826e53db9eb715cc1c0efbd827.jpg,train,19,TestTube_Holder,0.43671875,0.4828125,0.56875,0.36484375
20250105_152525_jpg.rf.c4cb98c2a61bf2331e68a5d30f2784d1.jpg,train,19,TestTube_Holder,0.49296875,0.48671875,0.7,0.3765625
20250105_152526_jpg.rf.c82c4c5a4cc0726cc6461f0af940931b.jpg,train,19,TestTube_Holder,0.5140625,0.5484375,0.7484375,0.2484375
20250105_152527_jpg.rf.62f1e4f9412ce7649d0a8c7d5a05d0b9.jpg,train,19,TestTube_Holder,0.590625,0.48671875,0.7109375,0.3484375
20250105_152528-0-_jpg.rf.a8aef48bd4b5e85b0f1719f66295d49a.jpg,train,19,TestTube_Holder,0.4765625,0.51875,0.75390625,0.26796875
20250105_152528_jpg.rf.109456d2c3be1f8bc82b3b566a21454a.jpg,train,19,TestTube_Holder,0.584375,0.65546875,0.7234375,0.34765625
20250105_152529_jpg.rf.1ec06aab57fa2ae118a7312e91728fa2.jpg,train,19,TestTube_Holder,0.36328125,0.55703125,0.7109375,0.2046875
20250105_152530_jpg.rf.6c22adf4b7a9abcc1e793fe6698e64ad.jpg,train,19,TestTube_Holder,0.3515625,0.5484375,0.70234375,0.253125
20250105_152531_jpg.rf.fba9c45390fc36e0bdeb530b30068b94.jpg,train,19,TestTube_Holder,0.4578125,0.51484375,0.5578125,0.24921875
20250105_152535_jpg.rf.845e8f58a5426514bd382bac31bd04f7.jpg,train,19,TestTube_Holder,0.30859375,0.66171875,0.4765625,0.47421875
20250105_152537_jpg.rf.98c85dd71f86412d9a553a0d4653e3d5.jpg,train,19,TestTube_Holder,0.56796875,0.6265625,0.67734375,0.4140625
20250105_152538-0-_jpg.rf.8c0f65abab46217e6b9b418d6715bdfa.jpg,train,19,TestTube_Holder,0.42578125,0.55546875,0.71171875,0.203125
20250105_152538_jpg.rf.6cd26c70208da2b2ba60c41d7a55a2c1.jpg,train,19,TestTube_Holder,0.4859375,0.6640625,0.71953125,0.290625
20250105_152540_jpg.rf.a1d18ee4f71f2019256f25daa7d1632d.jpg,train,19,TestTube_Holder,0.4921875,0.5796875,0.60625,0.4203125
20250105_152541_jpg.rf.b786be2deabe409cc82bd6e80a4c6532.jpg,train,19,TestTube_Holder,0.40234375,0.52734375,0.4734375,0.57265625
20250105_152543_jpg.rf.0b244a5abada6bdbc89b175b60dd0ff4.jpg,train,19,TestTube_Holder,0.44375,0.55234375,0.634375,0.5078125
20250105_152544_jpg.rf.219422614423e7eb0b19be0ee8650b6d.jpg,train,19,TestTube_Holder,0.49453125,0.44921875,0.6703125,0.3171875
20250105_152545-0-_jpg.rf.e92b838fed993a21da441d1d24564200.jpg,train,19,TestTube_Holder,0.45546875,0.52890625,0.57890625,0.2328125
20250105_152545_jpg.rf.1ea753a12116ce8d174f3ce5a14030e3.jpg,train,19,TestTube_Holder,0.48984375,0.571875,0.59453125,0.25
20250105_152558_jpg.rf.f0c872c21116bd132a2b1cb4208996cf.jpg,train,19,TestTube_Holder,0.44296875,0.396875,0.43515625,0.6390625
20250105_152600_jpg.rf.2b6da41ff0810a6912c038524bb2feb3.jpg,train,19,TestTube_Holder,0.4875,0.5421875,0.82734375,0.22578125
20250105_152601-0-_jpg.rf.7417707ab24c9d871971fa2c397e4630.jpg,train,19,TestTube_Holder,0.5015625,0.58828125,0.69765625,0.51484375
20250105_152601_jpg.rf.45719091329a98c7cb39c9bca7a53f56.jpg,train,19,TestTube_Holder,0.5546875,0.60078125,0.88984375,0.32265625
